id,name,categoryName,price,currency,originalPrice,stockStatus,preparationTime,specifications,url
"1218","%d9%85%d9%88%d9%84%d8%af %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1 %d9%85%d8%aa%d9%86%d9%82%d9%84 %d9%8a%d8%b9%d9%85%d9%84 %d8%a8%d8%a7%d9%84%d8%a8%d9%86%d8%b2%d9%8a%d9%86 %d8%a8%d9%82%d9%88%d8%a9 5500 %d9%83%d9%8a%d9%84%d9%88 %d9%88%d8%a7%d8%b7 %d9%84%d8%a3%d8%b9%d9%85%d8%a7%d9%84 %d8%a7%d9%84%d9%84%d8%ad%d8%a7%d9%85 %d9%85%d9%86 Aipower","مولدات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/1218-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D9%85%D8%AA%D9%86%D9%82%D9%84-%D9%8A%D8%B9%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-5500-%D9%83%D9%8A%D9%84%D9%88-%D9%88%D8%A7%D8%B7-%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%84%D8%AD%D8%A7%D9%85-%D9%85%D9%86-aipower"
"1221","%d9%85%d9%88%d9%84%d8%af %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1 %d8%af%d9%8a%d8%b2%d9%84 %d8%b5%d8%a7%d9%85%d8%aa %d8%ab%d9%84%d8%a7%d8%ab%d9%8a %d8%a7%d9%84%d8%b7%d9%88%d8%b1 %d8%aa%d8%a8%d8%b1%d9%8a%d8%af %d9%85%d8%a7%d8%a6%d9%8a %d8%a8%d9%82%d9%88%d8%a9 12 %d8%a7%d9%84%d9%81 %d9%83%d9%8a%d9%84%d9%88 %d9%85%d9%86 Powerrage","مولدات","","KWD","","In Stock","","{""powerage"":""الحل الذكي للطاقة المستدامة.\"" 2. المميزات الرئيسية ("",""super_silent"":""تصميم عازل للصوت تماماً يضمن لك الهدوء أثناء التشغيل"",""uk_design"":""جودة التصميم البريطاني الفائق لتحمل أقسى الظروف"",""water_cooled_engine"":""محرك تبريد مائي لضمان الكفاءة العالية والعمل المتواصل"",""ats_system"":""نظام تحويل أوتوماتيكي ذكي عند انقطاع التيار الكهربائي.وقت التحضير 1 يوم1000.000 د.ك+ أضف إلى السلة""}","https://aipowerkw.com/ar/product/1221-%D9%85%D9%88%D9%84%D8%AF-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A1-%D8%AF%D9%8A%D8%B2%D9%84-%D8%B5%D8%A7%D9%85%D8%AA-%D8%AB%D9%84%D8%A7%D8%AB%D9%8A-%D8%A7%D9%84%D8%B7%D9%88%D8%B1-%D8%AA%D8%A8%D8%B1%D9%8A%D8%AF-%D9%85%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-12-%D8%A7%D9%84%D9%81-%D9%83%D9%8A%D9%84%D9%88-%D9%85%D9%86-powerrage"
"39","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 12 %d9%84%d8%aa%d8%b1 %d8%b5%d8%a7%d9%85%d8%aa","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/39-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-12-%D9%84%D8%AA%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA"
"42","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 30 %d9%84%d8%aa%d8%b1 %d8%b5%d8%a7%d9%85%d8%aa","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/42-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-30-%D9%84%D8%AA%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA"
"45","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 50 %d9%84%d8%aa%d8%b1 %d8%b5%d8%a7%d9%85%d8%aa %d9%85%d8%ad%d8%b1%d9%83 %d9%88%d8%a7%d8%ad%d8%af %d8%a3%d8%ad%d8%a7%d8%af%d9%8a %d8%a7%d9%84%d9%85%d8%ad%d8%b1%d9%83","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/45-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-50-%D9%84%D8%AA%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA-%D9%85%D8%AD%D8%B1%D9%83-%D9%88%D8%A7%D8%AD%D8%AF-%D8%A3%D8%AD%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D9%85%D8%AD%D8%B1%D9%83"
"48","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 50 %d9%84%d8%aa%d8%b1 %d8%b5%d8%a7%d9%85%d8%aa %d9%85%d8%ad%d8%b1%d9%83 %d9%85%d8%b2%d8%af%d9%88%d8%ac","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/48-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-50-%D9%84%D8%AA%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA-%D9%85%D8%AD%D8%B1%D9%83-%D9%85%D8%B2%D8%AF%D9%88%D8%AC"
"96","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 120 %d9%84%d8%aa%d8%b1 %d8%b5%d8%a7%d9%85%d8%aa","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/96-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-120-%D9%84%D8%AA%D8%B1-%D8%B5%D8%A7%D9%85%D8%AA"
"99","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 50 %d9%84%d8%aa%d8%b1 %d9%85%d8%b9 %d8%ad%d8%b2%d8%a7%d9%85","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/99-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-50-%D9%84%D8%AA%D8%B1-%D9%85%D8%B9-%D8%AD%D8%B2%D8%A7%D9%85"
"102","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 100 %d9%84%d8%aa%d8%b1 %d9%85%d8%b9 %d8%ad%d8%b2%d8%a7%d9%85","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/102-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-100-%D9%84%D8%AA%D8%B1-%D9%85%D8%B9-%D8%AD%D8%B2%D8%A7%D9%85"
"105","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 150 %d9%84%d8%aa%d8%b1 %d9%85%d8%b9 %d8%a7%d9%84%d8%ad%d8%b2%d8%a7%d9%85","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/105-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-150-%D9%84%D8%AA%D8%B1-%D9%85%D8%B9-%D8%A7%D9%84%D8%AD%D8%B2%D8%A7%D9%85"
"108","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 200 %d9%84%d8%aa%d8%b1 %d9%85%d8%b9 %d8%a7%d9%84%d8%ad%d8%b2%d8%a7%d9%85","ضاغط الهواء","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/108-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-200-%D9%84%D8%AA%D8%B1-%D9%85%D8%B9-%D8%A7%D9%84%D8%AD%D8%B2%D8%A7%D9%85"
"51","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 300 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/51-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-300-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1"
"54","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d9%84%d8%ad%d8%a7%d9%85 %d8%a7%d9%86%d9%81%d9%8a%d8%b1%d8%aa%d8%b1 %d8%a8%d9%82%d9%88%d8%a9 300 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%82%d8%b7%d8%a8 %d9%85%d9%86 1 6 %d8%a5%d9%84%d9%89 4 %d9%85%d9%85 %d9%85%d8%ad%d9%85%d9%88%d9%84%d8%a9 %d9%85%d9%86 Powerpro","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/54-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D9%84%D8%AD%D8%A7%D9%85-%D8%A7%D9%86%D9%81%D9%8A%D8%B1%D8%AA%D8%B1-%D8%A8%D9%82%D9%88%D8%A9-300-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%82%D8%B7%D8%A8-%D9%85%D9%86-1-6-%D8%A5%D9%84%D9%89-4-%D9%85%D9%85-%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%A9-%D9%85%D9%86-powerpro"
"57","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 400 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%84%d9%84%d9%85%d8%ad%d8%aa%d8%b1%d9%81%d9%8a%d9%86","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/57-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-400-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%84%D9%84%D9%85%D8%AD%D8%AA%D8%B1%D9%81%D9%8A%D9%86"
"60","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 250 %d8%aa%d9%8a%d8%ac %d9%84%d9%84%d9%85%d8%ad%d8%aa%d8%b1%d9%81%d9%8a%d9%86","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/60-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-250-%D8%AA%D9%8A%D8%AC-%D9%84%D9%84%D9%85%D8%AD%D8%AA%D8%B1%D9%81%D9%8A%D9%86"
"138","%d8%a8%d8%a7%d9%88%d8%b1 %d8%a8%d8%b1%d9%88 %d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d8%a7%d9%84%d9%84%d8%ad%d8%a7%d9%85 %d9%85%d8%aa%d8%b9%d8%af%d8%af%d8%a9 %d8%a7%d9%84%d9%88%d8%b8%d8%a7%d8%a6%d9%81 4 %d9%81%d9%8a 1","ماكينات لحام","","KWD","","In Stock","","{""mig"":""60-250 /"",""mma"":""20-250 /"",""cut"":""14-40 /"",""tig"":""20-250أقصى سُمك للقطع: 15 ممضغط الهواء (ميجاباسكال): 0.4-0.5 ضمان: 6 أشهروقت التحضير 12 ساعة160.000 د.ك+ أضف إلى السلة""}","https://aipowerkw.com/ar/product/138-%D8%A8%D8%A7%D9%88%D8%B1-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D9%84%D8%AD%D8%A7%D9%85-%D9%85%D8%AA%D8%B9%D8%AF%D8%AF%D8%A9-%D8%A7%D9%84%D9%88%D8%B8%D8%A7%D8%A6%D9%81-4-%D9%81%D9%8A-1"
"1053","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d9%84%d8%ad%d8%a7%d9%85 %d8%a8%d9%82%d9%88%d8%a9 200 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%85%d9%86 Dca","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/1053-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D9%84%D8%AD%D8%A7%D9%85-%D8%A8%D9%82%D9%88%D8%A9-200-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-dca"
"1056","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d9%84%d8%ad%d8%a7%d9%85 %d8%a7%d9%86%d9%81%d9%8a%d8%b1%d8%aa%d9%8a%d8%b1 %d8%a8%d9%82%d9%88%d8%a9 250 %d8%a3%d9%85%d8%a8%d9%8a%d8%b1 %d9%85%d9%86 Dca","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/1056-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D9%84%D8%AD%D8%A7%D9%85-%D8%A7%D9%86%D9%81%D9%8A%D8%B1%D8%AA%D9%8A%D8%B1-%D8%A8%D9%82%D9%88%D8%A9-250-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-dca"
"1062","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d9%84%d8%ad%d8%a7%d9%85 %d8%a7%d9%86%d9%81%d9%8a%d8%b1%d8%aa%d8%b1 %d8%b1%d9%82%d9%85%d9%8a%d8%a9 %d9%84%d9%84%d8%ad%d8%a7%d9%85 %d8%a7%d9%84%d8%a3%d9%83%d8%ab%d8%b1 %d8%b3%d9%85%d9%83%d8%a7 %d9%85%d9%86 Dca","ماكينات لحام","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/1062-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D9%84%D8%AD%D8%A7%D9%85-%D8%A7%D9%86%D9%81%D9%8A%D8%B1%D8%AA%D8%B1-%D8%B1%D9%82%D9%85%D9%8A%D8%A9-%D9%84%D9%84%D8%AD%D8%A7%D9%85-%D8%A7%D9%84%D8%A3%D9%83%D8%AB%D8%B1-%D8%B3%D9%85%D9%83%D8%A7-%D9%85%D9%86-dca"
"603","%d9%82%d8%a7%d8%b7%d8%b9%d8%a9 %d8%a7%d9%84%d8%b1%d8%ae%d8%a7%d9%85 %d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 1600 %d9%88%d8%a7%d8%b7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/603-%D9%82%D8%A7%D8%B7%D8%B9%D8%A9-%D8%A7%D9%84%D8%B1%D8%AE%D8%A7%D9%85-%D8%A7%D9%84%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-1600-%D9%88%D8%A7%D8%B7"
"606","%d9%85%d9%86%d8%b4%d8%a7%d8%b1 %d9%85%d8%aa%d8%b1%d9%8a %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d9%85%d9%82%d8%a7%d8%b3 10 %d8%a8%d9%88%d8%b5%d8%a9 255 %d9%85%d9%85 %d8%a8%d9%82%d8%af%d8%b1%d8%a9 1800 %d9%88%d8%a7%d8%b7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/606-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D9%85%D8%AA%D8%B1%D9%8A-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%85%D9%82%D8%A7%D8%B3-10-%D8%A8%D9%88%D8%B5%D8%A9-255-%D9%85%D9%85-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-1800-%D9%88%D8%A7%D8%B7"
"609","%d9%85%d8%a7%d9%83%d9%8a%d9%86%d8%a9 %d8%b5%d9%87%d8%b1 %d8%a7%d9%84%d8%a3%d9%86%d8%a7%d8%a8%d9%8a%d8%a8 %d8%a8%d9%82%d8%b7%d8%b1 %d9%85%d9%86 20 63 %d9%85%d9%85 %d9%88%d8%a8%d9%82%d9%88%d8%a9 1000 %d9%88%d8%a7%d8%b7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/609-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%B5%D9%87%D8%B1-%D8%A7%D9%84%D8%A3%D9%86%D8%A7%D8%A8%D9%8A%D8%A8-%D8%A8%D9%82%D8%B7%D8%B1-%D9%85%D9%86-20-63-%D9%85%D9%85-%D9%88%D8%A8%D9%82%D9%88%D8%A9-1000-%D9%88%D8%A7%D8%B7"
"612","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d9%85%d8%b7%d8%b1%d9%82%d9%8a %d9%87%d9%8a%d9%84%d8%aa%d9%8a 38 %d9%85%d9%85 Sds %d8%a8%d9%82%d9%88%d8%a9 1500 %d9%88%d8%a7%d8%b7","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/612-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D9%85%D8%B7%D8%B1%D9%82%D9%8A-%D9%87%D9%8A%D9%84%D8%AA%D9%8A-38-%D9%85%D9%85-sds-%D8%A8%D9%82%D9%88%D8%A9-1500-%D9%88%D8%A7%D8%B7"
"615","%d9%85%d9%86%d8%b4%d8%a7%d8%b1 %d8%b2%d8%a7%d9%88%d9%8a%d8%a9 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a %d8%ac%d8%af%d9%8a%d8%af %d9%85%d9%82%d8%a7%d8%b3 %d8%a8%d9%82%d8%b7%d8%b1 255 %d9%85%d9%84%d9%85 %d9%82%d9%88%d9%8a %d8%a8%d9%82%d8%af%d8%b1%d8%a9 1800 %d9%88%d8%a7%d8%b7 %d9%84%d9%82%d8%b7%d8%b9 %d8%a7%d9%84%d8%ae%d8%b4%d8%a8 %d9%88%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%af%d9%86 %d8%a8%d8%af%d9%82%d8%a9","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/615-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%AC%D8%AF%D9%8A%D8%AF-%D9%85%D9%82%D8%A7%D8%B3-%D8%A8%D9%82%D8%B7%D8%B1-255-%D9%85%D9%84%D9%85-%D9%82%D9%88%D9%8A-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-1800-%D9%88%D8%A7%D8%B7-%D9%84%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%AE%D8%B4%D8%A8-%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%86-%D8%A8%D8%AF%D9%82%D8%A9"
"618","%d8%b9%d8%b5%d8%a7 %d8%b5%d9%86%d9%81%d8%b1%d8%a9 %d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a6%d9%8a%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 2100 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9%d8%8c %d9%82%d8%a7%d8%a8%d9%84%d8%a9 %d9%84%d9%84%d8%aa%d8%b9%d8%af%d9%8a%d9%84 %d9%84%d8%ac%d9%85%d9%8a%d8%b9 %d8%a7%d9%86%d9%88%d8%a7%d8%b9 %d8%a7%d9%84%d8%ac%d8%af%d8%b1%d8%a7%d9%86 %d8%a7%d9%84%d8%ac%d8%a7%d9%81%d8%a9","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/618-%D8%B9%D8%B5%D8%A7-%D8%B5%D9%86%D9%81%D8%B1%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-2100-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9%D8%8C-%D9%82%D8%A7%D8%A8%D9%84%D8%A9-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%84%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%A7%D9%84%D8%AC%D8%AF%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A7%D9%81%D8%A9"
"624","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%ab%d9%86%d8%a7%d8%a6%d9%8a %d8%a7%d9%84%d8%b3%d8%b1%d8%b9%d8%a7%d8%aa %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa 2000 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%85%d8%b9 %d8%a5%d8%b6%d8%a7%d8%a1%d8%a9 %d9%85%d9%86 %d8%a5%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/624-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%A7%D9%84%D8%B3%D8%B1%D8%B9%D8%A7%D8%AA-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-2000-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D8%B9-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%85%D9%86-%D8%A5%D9%86%D8%AC%D9%83%D9%88"
"627","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa 2000 %d8%af%d9%88%d8%b1%d8%a9 %d9%81%d9%8a %d8%a7%d9%84%d8%af%d9%82%d9%8a%d9%82%d8%a9 %d9%82%d8%b7%d8%b1 13 %d9%85%d9%85 %d8%ab%d9%86%d8%a7%d8%a6%d9%8a %d8%a7%d9%84%d8%b3%d8%b1%d8%b9%d8%a7%d8%aa 66 %d9%86%d9%8a%d9%88%d8%aa%d9%86 %d9%85%d8%b9 %d8%a5%d8%b6%d8%a7%d8%a1%d8%a9 %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/627-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-2000-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%82%D8%B7%D8%B1-13-%D9%85%D9%85-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%A7%D9%84%D8%B3%D8%B1%D8%B9%D8%A7%D8%AA-66-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D8%B9-%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"630","%d9%85%d8%ab%d9%82%d8%a7%d8%a8 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a %d8%a8%d9%82%d9%88%d8%a9 20 %d9%81%d9%88%d9%84%d8%aa %d8%b9%d8%b2%d9%85 %d8%af%d9%88%d8%b1%d8%a7%d9%86 %d8%a8%d9%82%d8%af%d8%b1%d8%a9 96 %d9%86%d9%8a%d9%88%d8%aa%d9%86%d8%8c %d9%85%d8%b7%d8%b1%d9%82%d9%8a %d8%a8%d9%85%d8%ad%d8%b1%d9%83 %d9%82%d9%88%d9%8a %d9%85%d8%aa%d8%b9%d8%af%d8%af %d8%a7%d9%84%d8%b3%d8%b1%d8%b9%d8%a7%d8%aa %d9%85%d9%86 %d8%a7%d9%86%d8%ac%d9%83%d9%88","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/630-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D8%B9%D8%B2%D9%85-%D8%AF%D9%88%D8%B1%D8%A7%D9%86-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-96-%D9%86%D9%8A%D9%88%D8%AA%D9%86%D8%8C-%D9%85%D8%B7%D8%B1%D9%82%D9%8A-%D8%A8%D9%85%D8%AD%D8%B1%D9%83-%D9%82%D9%88%D9%8A-%D9%85%D8%AA%D8%B9%D8%AF%D8%AF-%D8%A7%D9%84%D8%B3%D8%B1%D8%B9%D8%A7%D8%AA-%D9%85%D9%86-%D8%A7%D9%86%D8%AC%D9%83%D9%88"
"636","%d9%85%d9%81%d8%aa%d8%a7%d8%ad %d8%b1%d8%a8%d8%b7 %d9%84%d8%a7%d8%b3%d9%84%d9%83%d9%8a 20 %d9%81%d9%88%d9%84%d8%aa %d9%85%d8%b7%d8%b1%d9%82%d8%a9 %d8%a8%d9%82%d9%88%d8%a9 850 %d9%86%d9%8a%d9%88%d8%aa%d9%86 %d9%85%d9%82%d8%a7%d8%b3 12 7 %d9%85%d9%85 %d9%86%d8%b5%d9%81 %d8%a8%d9%88%d8%b5%d8%a9 %d9%85%d8%b2%d9%88%d8%af %d8%a8%d8%b6%d9%88%d8%a1 %d8%b9%d9%85%d9%84 Led %d9%85%d8%af%d9%85%d8%ac","أدوات","","KWD","","In Stock","","","https://aipowerkw.com/ar/product/636-%D9%85%D9%81%D8%AA%D8%A7%D8%AD-%D8%B1%D8%A8%D8%B7-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-20-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D8%B7%D8%B1%D9%82%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-850-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D9%82%D8%A7%D8%B3-12-7-%D9%85%D9%85-%D9%86%D8%B5%D9%81-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D8%B2%D9%88%D8%AF-%D8%A8%D8%B6%D9%88%D8%A1-%D8%B9%D9%85%D9%84-led-%D9%85%D8%AF%D9%85%D8%AC"
